id,tweet,class,sentiment_intensity,class_intensity,labels
20763,"@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, ! #GOPATS",sadness,medium,sadness_medium,11
30018,@skinkev let's rage,sadness,high,sadness_high,9
30449,This weather got me fucked up. Like you either be sunny and hot or gloomy and cold. No in between.,anger,high,anger_high,0
20100,#Talking about our #Problems is our greatest #Addiction\n\n#Break the #habit\n\nTalk about ur #Joys\n\n#quote #optimism #problemsolving #behappy,joy,medium,joy_medium,8
10291,broken policy' #blasio &lt;&gt; #trump #giuliani 'broken windows' all part of 'pecking order' #bully politics #america RESIST #motto,fear,medium,fear_medium,5
20101,"#FF @ElizaNealsRocks Love &amp; support, always!! Eliza Neals ROCKS!! #blues #music #friends 😎🎸",anger,high,anger_high,0
10335,A Leopard never changes its spots! #lost,sadness,medium,sadness_medium,11
10293,I am always ready to .,sadness,medium,sadness_medium,11
10723,Watch this amazing live.ly broadcast by @thebrandonrobert  #musically,anger,medium,anger_medium,2
20442,Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy #angry #emotionalrollercoaster,fear,high,fear_high,3
40825,So she goes first. She gets her book signed &amp; I can barely take their picture cuz I'm shaking 😭😭😭😭😭,joy,medium,joy_medium,8
40663,@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so ➤,fear,high,fear_high,3
10698,Are you serious??,fear,medium,fear_medium,5
40152,@BarackObama I love Lizzy Warren's latest rage against Wall Street.,fear,medium,fear_medium,5
40744,@BookOfKaells @quennell3_ no blues?!,sadness,medium,sadness_medium,11
10519,"@TheRandomAnt @meg_m203 yeah, they figured that ornaments are way more wanted than spektar and desolate gear. Well they thought right.",anger,low,anger_low,1
10205,Looks like #India is finally taking #Pakistan n it's #terrorism to task.#uriattacks.,anger,medium,anger_medium,2
20260,My doctor is giving me flower extract to relieve anxiety and reduce panic attacks :'),anger,high,anger_high,0
10171,if you do me wrong i will not hesitate to block you and cut you out of my life completely 😇 it's one of my greatest talents,fear,medium,fear_medium,5
40669,@SimonSSSJ123 @EllieG10853 @Onision @Eugenia_Cooney he sure as hell helped me with my depression and still does,fear,medium,fear_medium,5
20552,Lisa: Getting what you want all the time will ultimately leave you unfulfilled and joyless.,joy,medium,joy_medium,8
10092,"How is that in 2016, a 757 airplane does not have WiFi...ridiculous. #AmericanAirlines #americanairlinessucks #AATeam ",anger,medium,anger_medium,2
20550,Heather that was #hilarious! @MsHeatherBates @pattonoswalt @chrishansen #AnthonyWeiner #15gets20 #NYC,sadness,medium,sadness_medium,11
40636,I hate when it's gloomy outside because it always gets me in a depressing mood,anger,medium,anger_medium,2
40821,I wonder what American city will be next to protest about police shootings. Who's next? Smh. #whenwillitstop #angry #howmanymoretimes,fear,high,fear_high,3
40788,I dislike people who get offended by the littlest shit .,anger,medium,anger_medium,2
40688,It really is amazing the money they give to some of these QB's #nfl #texans #brock #terrible,anger,medium,anger_medium,2
20885,"Tired of people pretending Islam isn't one of the most misogynistic religions, it's no coincidence Muslim countries are terrible for women.",anger,medium,anger_medium,2
40855,"How could such a crooked,stuck up,delusional,dim&amp; #dark hearted dud be surprised losing&amp;prob also ppl won't let their crimes drop! #nwo imo",fear,high,fear_high,3
10896,@fluffysoftlouis no no. I insist that you give me your best insult first,fear,medium,fear_medium,5
21115,@SueWallace78 peanut butter???? You some kinda pervert?? ,anger,high,anger_high,0
20080,"Oh goodness I'm loving this rainy  day. It's a head down, #creative cap on, &amp; get #lost in your #thoughts kind of day 💭 ☺️ #art #create #biz",anger,medium,anger_medium,2
10676,my husband lost £800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care  #airbnbnightmare,fear,high,fear_high,3
40778,also i had an awful nightmare involving being sick where worms were involved i was so disgusted when i woke up,anger,high,anger_high,0
20729,I dread this drive every Wednesday 😩,joy,medium,joy_medium,8
20056,"@JogglingDroid @BrancoCarmine @Otto_English yeah, #UK was quite the #bully",sadness,medium,sadness_medium,11
10023,Before revenge you feel good after revenge you feel worse 💯 @HillaryClinton,sadness,medium,sadness_medium,11
30337,@MiSSLiNDZO no. 😭 the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho,sadness,medium,sadness_medium,11
40421,@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam #terror #polygamy,fear,medium,fear_medium,5
21131,"@justyne_haley it does. if one person ruins season 13 for me, I will be so angry",joy,medium,joy_medium,8
20900,Watch this amazing live.ly broadcast by @elise_awsome_11  #musically,fear,medium,fear_medium,5
40677,The most important characteristic of leadership is the lack of . #activism #equity #revolution,joy,medium,joy_medium,8
20793,Watch this amazing live.ly broadcast by @flydudern  #musically,joy,high,joy_high,6
30671,Dad asked if I was too hungover to function today. Little does he know I stayed sober last night so i could get shit faced tonight 😅,joy,low,joy_low,7
10094,Jimmy Carr makes me want to cry and cry *shiver* #awful,joy,low,joy_low,7
30249,I wonder what would happen if I were to tell some people the truth #savage #uhoh ,anger,high,anger_high,0
30321,Accept the challenges so that you can feel the exhilaration of victory. #FocusX10 #motivation #motivationalquotes #quoteoftheday,joy,medium,joy_medium,8
10262,They used to laugh at her coz she couldn't afford a junky now they stare in awe while she is winning.,anger,low,anger_low,1
10185,one ep of despair arc made me happy but and then i'm going back to future arc and i'm upset again.,sadness,medium,sadness_medium,11
10475,@shwood @mpforstein OMD you 2 are cracking me up! Thanks for the follow Brian. I need some levity to balance the cynicism I share w/Michael😀,anger,high,anger_high,0
10033,"A tummy full of steak, wine, key lime pine and cuddles on tap. What a way to turn around a stressful Wednesday 💛",joy,medium,joy_medium,8
30768,Said it before and I'll say it now: America is really fortunate that black people only want equality and not revenge.,sadness,medium,sadness_medium,11
10611,I got diagnosed with severe-extreme depression and I didn't know there was a difference between those two lol,anger,low,anger_low,1
30216,@BBCPolitics @BBCNews I'd rather leave my child with @BorisJohnson #shudder,anger,high,anger_high,0
40063,Pull over #tonight and make your car #shake 😋💦,fear,medium,fear_medium,5
20271,@ChowdharyMahima Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism.,joy,high,joy_high,6
30611,felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! ,joy,medium,joy_medium,8
30422,Candace &amp; her pout are getting right on my tits #GBBO,joy,medium,joy_medium,8
20560,@alivitali that's what I'm afraid of!,sadness,medium,sadness_medium,11
20708,@iTriborg — make him feel vigorous. 'Fine. You can kill me now.' Said Hestia with a display of only despair rather than her joyful —,anger,low,anger_low,1
10083,Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs,sadness,low,sadness_low,10
40567,"It's my last week at CN! I'm gonna be sad to leave, but this will also be my first planned break since going into animation!",sadness,low,sadness_low,10
10390,"@mdivincenzo9 he's stupid, I hate him lol #bitter",fear,medium,fear_medium,5
20971,@danisnotonfire you made me cry and shake to the point where my parents had to calm me down and give me calming tablets...,sadness,medium,sadness_medium,11
30102,SOBRIETY®   trying to make being sober fashionable….can it be done ? #zeroalcohol #soberoctober #clubsoda #nomorehangovers #sober,fear,medium,fear_medium,5
30258,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees ,joy,medium,joy_medium,8
30695,"However the agent was inauthentic, my sister still loves me, &amp; I'm still alive. So I guess it wasn't that bad. #socialanxiety ",anger,high,anger_high,0
10245,#picoftheday : How...why... Really... !!\n    #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics  #virgin #cafe #i...,anger,high,anger_high,0
30056,"If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop #start",fear,high,fear_high,3
30492,Round 2  #pcola,joy,medium,joy_medium,8
20495,This all resent #India #Pakistan problem is save #NawazSharif\n@ImranKhanPTI\n@PTIofficial,anger,medium,anger_medium,2
40773,#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote  #problemsolving #behappy,fear,high,fear_high,3
20193,"#RIP30 Heaven is rejoicing because they've gained an angel, the Keifer family are in my prayers 💙🙏",joy,high,joy_high,6
21154,What's the most important thing you need to accomplish today? #onlinemarketing #solopreneur #start up #success,joy,medium,joy_medium,8
21100,@lebara - worst possible decision I could have made when arriving in the UK. Shocking service. Poor coverage. #unhappy,joy,medium,joy_medium,8
20106,"@_JuliaSteiner : I liked that she was not moping around in all of the episode. She had a moment of emotional weakness, felt sorry about -",joy,high,joy_high,6
40717,"How the fuck do we #live our lives admiring everybody that ever just did something to #win it, then be #afraid to even try to do it yourself",fear,medium,fear_medium,5
30561,@Communism_Kills i get the subway melt and make sure it's only hearty italian bread... black olives are a must though,joy,medium,joy_medium,8
10318,Watch this amazing live.ly broadcast by @izzybuzy365 #lively #musically,fear,medium,fear_medium,5
20622,@WilsonsWorld I was in high school and remember helping neighbors clean up back home in Greenville.  Pretty sobering stuff.  #sadness,joy,high,joy_high,6
10139,That AK47 leave your spine with a frown,joy,low,joy_low,7
20531,luv seeing a man with a scowl on his face walking with a protein shaker clenching his fists. i immediately stop n suck his dick,anger,high,anger_high,0
40749,Bout ta get my @dontbreathe on up in here! @WarrenTheaters  #icantholdmybreaththatlong,sadness,medium,sadness_medium,11
21077,Thank you @twitter for the balloons today. #smile #goodday #48,fear,high,fear_high,3
30155,@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears ,joy,high,joy_high,6
20968,Im so angry 😂🙃,fear,low,fear_low,4
20925,Val is far too cheery for my liking ✋🏻,fear,low,fear_low,4
20192,Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch ,sadness,medium,sadness_medium,11
30615,I've used Dey Know as my alarm clock song throughout college #RIPShawtyLo,joy,medium,joy_medium,8
40735,honestly all my friends do bnc i mean it and i am feeling #terrible hahaha,anger,low,anger_low,1
40789,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of ?,anger,low,anger_low,1
10556,"@goofoffartiste Ah, the Grand Old Paradox that is fearing the encroachment of the state but loving unconditionally its paid enforcers",sadness,high,sadness_high,9
20409,"@xBFDR yeah I'm sure it will, it's just so depressing having to talk to my parents over the phone instead of talking to them downstairs",sadness,medium,sadness_medium,11
21044,Nothing worse than an uber driver that can't drive. ,anger,medium,anger_medium,2
30215,@markoheight @Cassie_OB we sound like vampires saying we wanna sink our teeth into the TT lads and their talents 😂😂😂😂😂😂,fear,medium,fear_medium,5
20250,"But When it come to a serious situation, I be glad I gave it deep thought 💯",anger,medium,anger_medium,2
30108,I love my family so much #lucky #grateful #smartassfamily  #love,sadness,medium,sadness_medium,11
21196,Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning...  #books #reading,fear,medium,fear_medium,5
40656,"Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \n#NoteToSelf #offended #mad #upset",fear,medium,fear_medium,5
20330,@wesrucker247 sounds like a good game plan for our offense....,sadness,medium,sadness_medium,11
30336,@komal_sidhnani true...\nThey r burning with other's pleasure!\nPpl in true love happiness everywhere _😃,joy,medium,joy_medium,8
